1,1.2256219690908459,637.930201888887,702.9968739004278,0.0
2,1.199369826743095,427.8018430615518,467.4095347866955,0.0
3,1.1891384387079098,438.1073957891452,498.1837028889888,0.0
4,1.1764599961827176,262.8260068119107,285.20064367671506,0.0
5,1.1702537416067529,219.22947275917883,233.68285780664328,0.0
6,1.1646203397461976,185.80614360033923,196.29760754192637,0.0
7,1.15965334984436,166.1737078843181,174.64313450084865,0.0
8,1.155154934376898,142.26530104869735,150.71970874600675,0.0
9,1.1513248908027434,129.23547055549966,136.29093704248996,0.0
10,1.1474993723440763,116.98411307806505,123.04224171482537,0.0
11,1.144414454556695,101.02198815623123,107.14834272453437,0.0
12,1.141089908953653,97.47871549665433,102.4541664019055,0.0
13,1.1382837767400134,87.86166763363323,92.21905577066336,0.0
14,1.1351874639780424,80.00842823054943,84.46096198165112,0.0
15,1.1327562899507198,74.63033484494494,77.711904936499,0.0
16,1.1299115223948193,67.92583315445032,70.33189980439089,0.0
17,1.1273081044332791,61.979442104950195,64.89681713203181,0.0
18,1.124696060112267,59.94650412217064,62.72596388929712,0.0
19,1.1220708123671819,53.586349753983434,55.57469122035202,0.0
20,1.1196698668126253,51.277040344402465,53.32154719588798,0.0
21,1.1171897961002881,46.84833350572113,48.23597979673543,0.0
22,1.1147917487826224,44.13874380839529,45.00126455587247,0.0
23,1.1123069955711111,41.11245210579014,42.187822805001886,0.0
24,1.1098600050062133,37.74492846323954,38.824492320071485,0.0
25,1.1073331615884576,35.36700786712482,36.22309829336504,0.0
26,1.1052607782101467,33.90754180676664,34.43413431674553,0.0
27,1.102496103762173,30.43785231992765,31.528158154899288,0.0
28,1.1004450422008987,28.906428957151043,29.2631493736802,0.0
29,1.0979644211526383,27.210782211856063,27.533642306422895,0.0
30,1.0956331963066497,25.983083107520507,26.1457698038016,0.0
31,1.0934139052867635,23.86270919965553,24.476160231900927,0.0
32,1.091243641428294,22.593463308352607,23.0181669488945,0.0
33,1.088699972830921,20.92182669327826,21.000156386790223,0.0
34,1.0865846573591103,19.70807567092072,20.017076835657807,0.0
35,1.0842083943121397,18.258889489029773,18.435923377833355,0.0
36,1.081935041658554,17.832221922589028,18.49229207319005,0.0
37,1.0796954749582617,16.165008321575524,16.2181937554581,0.0
38,1.0775144580641967,15.825067451409433,16.317283683207158,0.0
39,1.0754598112079734,14.83276933335671,15.29269251888484,0.0
40,1.0732329333355262,13.64261622727407,13.808032999333978,0.0
1,1.2267681793350267,706.5458479511551,777.682011688747,0.3
2,1.2019479735150642,478.6732583905773,525.309523901683,0.3
3,1.190430817883184,365.73251142487703,408.6822512403321,0.3
4,1.1826946425371274,298.5191756003033,333.6146478999515,0.3
5,1.1727430878758416,196.9589058324128,210.42293947029484,0.3
6,1.163161309971372,153.57755415965556,163.52451460606477,0.3
7,1.1558336515129726,121.09306179870477,127.92299888626201,0.3
8,1.1498690730497563,103.48588982848274,110.79144880356657,0.3
9,1.1441896955864648,79.23855347861138,84.73666349736472,0.3
10,1.1390116007202924,68.9238697926228,72.25355692467888,0.3
11,1.1340449650999869,59.71602269826826,62.205157907118696,0.3
12,1.1292748082414445,48.276797242241386,51.10791450515678,0.3
13,1.1251165504596765,41.056421829727014,43.44166842782435,0.3
14,1.121080386043202,35.28310725139624,36.99973361178345,0.3
15,1.1171589794979675,31.42160161766901,33.06304873656603,0.3
16,1.1135188866614136,27.905773408493722,29.080106391037464,0.3
